序号,年龄,年级,专业,性别,家庭所在地,家庭经济情况,学习成绩,对待体育活动的态度,认知,人际,情感,公正,节制,超越,积极心理品质得分,剧烈运动天数,剧烈运动单日分钟数,每周剧烈MET,适度运动天数,适度运动单日分钟数,每周适度MET,步行天数,步行单日分钟数,每周步行MET,总MET,总天数,"运动强度
1轻2中3强",工作日久坐分钟数,IPAQ_8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
676,19,2020级,文,2,2,2,2,2,1.83,1.8,1.82,1.78,1.8,1.9,2.02,3,30,720,4,30,480,7,50,1155,2355.0,14,2,480,跑步,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
678,22,研一,管理,2,2,3,3,2,2.42,1.6,1.45,1.56,1.9,2.2,2.11,0,0,0,3,30,360,4,15,198,558.0,7,1,480,跳绳,4,2,2,2,1,2,3,2,3,1,1,1,3,2,3,2,2,2,2,1,2,2,1,3,1,2,2,2,2,2,3,2,2,4,4,1,1,1,1,3,2,1,2,4,1,1,2,2,4,4,1,1,1,2,2,3,2,1,2,4,4,3
679,23,2020,工,1,1,4,3,1,1.5,1.8,1.55,1.78,2.1,1.6,1.9,0,0,0,0,0,0,7,60,1386,1386.0,7,2,480,无,5,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,1,1,1,1,3,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
680,23,研一,管理,2,1,4,4,1,1.83,1.8,1.64,1.89,1.8,1.8,2.0,0,0,0,5,60,1200,6,60,1188,2388.0,11,2,540,羽毛球,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
681,23,研一,管理,1,2,1,2,1,1.25,1.4,1.36,1.44,1.6,1.2,1.58,3,25,600,5,60,1200,7,40,924,2724.0,15,2,360,羽毛球,4,1,2,1,2,1,1,2,2,1,1,2,2,2,3,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,3,2,1,1,1,2,1,3,1,2,2,1,2,1,1,1,1,3,3,1,2,2,1,2,3,1,1,2,1
682,23,研一,管理,2,2,3,3,2,2.08,1.8,2.0,1.78,1.8,1.8,2.13,0,0,0,5,20,400,7,40,924,1324.0,12,2,180,活动四肢,3,3,3,2,2,4,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
683,23,2020研,管理,2,2,3,3,1,2.17,2.6,1.73,2.44,2.1,2.1,2.39,0,0,0,0,0,0,5,30,495,495.0,5,1,480,羽毛球,3,1,3,2,1,3,2,1,1,2,1,1,3,2,4,2,3,2,3,1,1,2,2,3,3,3,3,3,4,4,3,3,1,3,2,3,1,3,1,2,4,4,2,4,1,3,4,3,2,1,2,1,1,3,3,1,2,5,1,3,3,4
684,22,21,管理,1,1,3,3,1,2.75,2.7,2.73,2.67,2.7,2.7,3.0,5,30,1200,5,30,600,5,30,495,2295.0,15,2,250,健身,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
685,22,研一,管理,2,2,3,3,2,1.42,1.5,1.0,1.56,1.6,1.3,1.6,0,0,0,0,0,0,7,30,693,693.0,7,2,480,羽毛球,4,1,3,1,1,1,2,1,3,1,1,1,1,1,2,1,1,3,1,1,3,1,1,3,2,3,2,1,1,1,2,1,1,3,2,2,1,1,2,2,1,1,1,2,1,2,3,3,1,2,1,1,1,2,1,1,1,1,1,2,2,2
686,21,研一,管理,2,2,3,3,2,2.08,2.0,2.64,2.11,2.1,2.4,2.53,1,30,240,6,30,720,7,40,924,1884.0,14,2,420,跑步,5,2,4,1,2,1,2,2,2,2,2,2,4,2,3,4,3,3,2,1,2,3,2,2,2,3,2,2,2,2,2,2,3,2,3,3,4,3,2,3,2,2,2,4,2,2,2,4,4,3,2,2,2,3,2,2,2,4,3,3,3,4
691,26,2021级,管理,1,1,3,3,1,2.58,1.9,1.91,1.89,2.6,1.9,2.35,0,0,0,5,20,400,7,30,693,1093.0,12,2,360,打乒乓球,2,3,3,2,1,2,3,2,2,2,1,2,2,2,3,2,2,2,3,2,5,2,2,4,2,3,2,2,2,3,4,2,2,5,3,2,2,2,3,2,2,2,3,3,2,3,3,2,2,3,1,2,1,3,1,1,2,2,2,3,3,3
692,20,大三,文,2,2,3,3,1,2.58,2.1,2.09,2.56,2.5,2.2,2.6,3,30,720,3,30,360,7,50,1155,2235.0,13,2,480,跑步，走路,4,3,2,1,1,2,3,2,2,4,2,2,2,2,4,2,3,2,3,2,5,1,1,2,3,5,1,1,3,2,4,2,2,5,4,2,2,2,4,2,3,2,4,4,3,4,4,2,2,4,2,4,3,2,3,1,2,1,2,3,4,1
693,18,大三,工,1,2,3,3,1,1.17,1.2,1.0,1.11,1.0,1.0,1.29,3,20,480,5,40,800,7,40,924,2204.0,15,2,180,跑步,3,2,2,1,3,3,1,2,3,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
695,23,研二,工,1,2,3,4,2,2.17,2.6,2.36,2.56,3.4,2.2,2.74,0,0,0,6,30,720,7,60,1386,2106.0,13,2,600,散步,3,2,2,2,2,3,2,2,2,2,2,2,2,2,4,4,2,4,3,3,5,3,1,3,3,4,4,4,2,2,3,3,4,5,3,2,2,2,3,3,2,2,3,2,2,2,3,4,2,3,2,3,2,4,2,4,3,3,2,2,3,4
699,23,2021级,管理,2,1,3,2,2,2.08,2.0,1.82,2.11,2.7,2.1,2.4,0,0,0,0,0,0,7,30,693,693.0,7,2,420,打羽毛球,4,2,3,2,2,3,2,2,3,3,2,2,2,2,3,1,2,3,3,2,3,2,2,2,2,2,3,3,2,2,3,2,3,4,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,2,3,2,3,2,2,3,1,2,2,2,3
702,23,研一,工,2,2,3,3,2,2.25,1.8,2.09,1.89,2.2,2.0,2.32,0,0,0,2,30,240,4,120,1584,1824.0,6,2,360,慢跑,3,3,4,1,2,3,3,2,3,2,1,2,3,3,3,3,3,2,2,2,4,2,2,2,2,2,2,2,2,3,4,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
704,22,研一,管理,1,2,3,2,1,1.83,1.5,1.55,2.11,2.4,1.5,2.03,6,120,5760,6,120,2880,7,60,1386,10026.0,19,3,240,健身房锻炼,4,1,1,1,1,1,2,3,1,2,1,2,3,3,2,4,3,3,3,1,2,1,1,3,1,3,1,2,2,1,1,3,1,4,3,1,2,4,4,1,2,1,2,3,1,1,2,3,3,2,1,3,2,1,2,4,1,1,1,3,1,3
705,18,2020级,管理,2,2,3,3,3,2.17,2.0,1.45,2.0,2.3,1.5,2.1,0,0,0,3,30,360,7,30,693,1053.0,10,2,480,无,3,3,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,3,2,4,2,1,3,3,4,2,3,3,3,3,2,1,4,2,2,1,1,2,2,1,2,3,3,2,3,4,3,1,2,2,3,1,2,2,1,1,2,1,2,2,2
706,22,研一,管理,2,2,3,3,2,1.92,2.4,1.36,2.0,2.4,1.4,2.13,0,0,0,1,90,360,7,60,1386,1746.0,8,2,240,收拾房间,3,2,3,3,2,2,2,3,2,1,1,1,2,1,4,2,2,3,2,1,3,2,2,3,2,3,3,3,2,3,2,3,3,3,2,2,1,2,3,2,1,2,3,1,1,2,2,3,1,2,1,2,1,3,2,2,3,1,1,2,2,3
708,22,研一,管理,1,2,3,3,2,2.08,1.6,1.82,1.89,2.1,2.0,2.11,0,0,0,3,30,360,7,30,693,1053.0,10,2,480,跑步,2,2,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
709,22,研一,管理,2,2,3,2,1,1.92,1.6,1.45,1.78,2.5,2.2,2.15,1,90,720,5,30,600,7,45,1040,2359.5,13,2,480,跳舞,3,2,4,1,1,2,2,1,3,1,1,2,3,2,2,1,1,2,3,2,5,2,1,2,3,2,1,3,1,1,3,1,3,5,3,1,1,1,2,1,4,1,2,3,2,4,3,2,3,3,1,3,1,3,2,1,2,1,1,4,4,2
711,19,2021,文,1,2,3,3,1,1.83,1.8,1.82,1.89,2.0,1.8,2.08,4,120,3840,4,120,1920,7,30,693,6453.0,15,3,720,篮球,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
712,18,2021级,法,1,2,3,4,1,1.92,1.6,1.82,1.78,1.8,1.8,2.06,3,60,1440,7,60,1680,7,30,693,3813.0,17,3,600,回宿舍,5,4,3,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
713,18,2021级,文,1,2,3,3,1,2.17,2.0,2.18,2.44,2.3,1.7,2.37,3,45,1080,5,60,1200,7,30,693,2973.0,15,2,480,跑步,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,1,3,4,3,2,1,2,2,1,2,3,3,2,3,1,3,2,3,2,3,1,2,2,2,2,2,2,3,3,2,3,3,1,2,3,2,4,2,3,2,3,3,3,3,2,2,4
716,18,大一,文,1,2,3,2,1,0.92,0.9,1.09,0.89,0.9,0.9,1.05,1,120,960,7,120,3360,7,30,693,5013.0,15,3,720,篮球,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,22,2021级,文,1,2,3,3,2,2.0,1.8,2.0,1.78,2.3,2.0,2.18,0,0,0,3,30,360,7,60,1386,1746.0,10,2,480,打篮球,2,3,3,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,4
718,19,大一,文,1,2,2,2,1,1.17,1.1,1.18,1.33,1.4,1.3,1.34,7,60,3360,2,60,480,0,0,0,3840.0,9,3,60,篮球,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
720,19,2021,文,1,2,3,2,1,2.17,2.3,1.73,1.89,1.9,1.5,2.23,4,30,960,4,30,480,4,50,660,2100.0,12,2,480,篮球,5,4,2,4,4,3,4,3,3,3,3,3,3,3,4,3,2,2,3,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,3,2,1,2,1,2,1,1,2,4,2,2,2,4,2,2,2,2,2,2,2,1,1,1
722,19,大一,文,1,2,3,2,1,2.42,2.5,2.64,2.56,2.7,2.6,2.79,3,60,1440,2,30,240,4,30,396,2076.0,9,2,60,篮球跑步,4,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
723,18,大一,文,1,1,3,3,2,1.83,1.8,1.82,1.78,1.8,1.8,2.03,2,20,320,7,10,280,7,30,693,1293.0,16,2,300,俯卧撑,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
724,19,21级,文,1,2,2,3,1,1.5,1.2,1.18,1.11,1.7,1.3,1.45,3,60,1440,7,30,840,7,30,693,2973.0,17,2,480,篮球，羽毛球，跑步，室内锻炼,2,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,3,2,1,1,1,1,1,1,1,3,3,1,3,1,1,1,3,2,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1
725,18,2021,文,1,1,3,3,1,1.83,1.8,1.82,1.78,1.8,1.8,2.02,7,120,6720,7,120,3360,7,120,2772,12852.0,21,3,300,篮球,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
726,20,2021,文,1,2,3,3,1,1.75,1.7,1.64,1.78,1.7,1.7,1.92,3,90,2160,7,30,840,7,30,693,3693.0,17,3,240,篮球、乒乓球、跑步,3,2,2,1,1,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
727,18,大一,文,1,2,3,3,1,2.08,2.5,2.36,2.11,1.9,2.0,2.44,3,30,720,7,30,840,7,30,693,2253.0,17,2,480,跑步 打篮球,4,2,2,2,3,2,2,3,2,4,3,3,2,3,2,3,3,3,2,2,3,2,2,3,3,4,3,2,3,2,3,3,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,3,3,2,2,2,3,2,2,2,2,2,3,1,1,2
728,18,20201级,文,1,1,3,3,1,2.67,2.5,2.36,2.22,2.5,2.5,2.71,3,60,1440,2,60,480,2,100,660,2580.0,7,2,300,跑步 篮球,3,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2
729,18,2021级,文,1,2,3,3,1,2.42,2.1,2.0,1.56,3.0,1.5,2.37,3,30,720,5,30,600,0,0,0,1320.0,8,2,480,篮球 滑板,4,3,2,2,1,2,3,3,2,3,2,2,2,2,2,1,3,2,2,2,4,2,1,2,3,2,5,1,1,5,3,2,4,5,3,3,3,3,4,3,1,3,4,2,2,2,2,3,1,2,1,5,1,3,1,3,1,1,1,1,1,2
730,18,2021,文,1,2,4,2,1,1.75,1.8,1.82,1.78,1.8,1.8,2.03,4,120,3840,0,0,0,7,10,0,4071.0,11,3,480,篮球,4,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
733,18,大一,文,1,1,2,2,1,1.83,1.8,1.82,1.78,1.8,1.8,2.0,2,180,3200,5,30,600,1,30,99,3579.0,8,3,480,篮球,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
734,19,21级,文,1,2,3,3,1,2.67,2.4,3.0,2.56,2.5,2.7,2.97,2,30,480,3,30,360,0,0,0,840.0,5,2,480,篮球,4,3,3,2,2,2,3,3,3,5,3,3,2,3,3,3,4,2,3,3,4,2,2,3,3,4,2,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,4,4,2,4,4,3,4,2,2,3,3,3,2,1,3,4,4,3,3,2
735,18,大一,文,1,1,3,3,1,1.83,1.4,1.55,1.78,1.9,1.7,1.94,4,30,960,1,30,120,6,10,198,1278.0,11,2,120,打篮球，跑步,3,3,2,1,1,1,3,2,3,3,1,1,2,1,1,2,3,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,2,3,3,1,1,1,2,2,3,3,1,3,1,1,3,2,2,3,2,2,1,2,1,2,2,2,2,2,3,1
739,19,2020,文,1,2,3,3,1,1.67,2.2,1.55,2.11,2.2,1.6,2.08,1,120,960,0,0,0,0,0,0,960.0,1,2,480,篮球,5,1,2,3,3,3,2,2,2,1,1,1,1,1,2,1,2,4,3,1,4,2,1,1,2,2,5,2,1,3,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
740,18,大一,文,1,2,3,3,1,2.42,2.1,1.73,2.33,1.9,1.9,2.32,3,20,480,0,0,0,7,60,1386,1866.0,10,2,480,篮球,4,2,3,2,1,4,2,2,3,2,1,2,2,4,5,2,3,3,3,1,1,2,2,2,2,4,2,3,3,2,2,2,4,1,2,2,2,2,1,2,3,2,1,4,1,1,3,3,4,4,1,1,1,4,1,1,4,1,1,2,2,5
741,19,2020级,法,1,1,3,3,1,2.08,2.1,2.18,2.22,2.7,2.5,2.48,1,30,240,1,60,240,7,60,1386,1866.0,9,2,480,篮球,5,3,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
745,19,大二,管理,1,2,2,3,2,1.92,2.0,1.82,2.0,1.8,1.8,2.1,0,0,0,3,20,240,7,30,693,933.0,10,2,480,篮球,4,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
746,18,大一,文,1,1,3,3,2,2.58,2.3,2.45,2.44,2.5,2.7,2.76,1,40,320,5,30,600,7,60,1386,2306.0,13,2,480,篮球,3,2,3,2,2,3,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
747,18,2020级,文,1,2,3,2,1,2.75,2.7,2.73,2.67,2.7,2.7,3.0,1,40,320,0,0,0,7,15,347,666.5,8,2,480,篮球,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
748,19,2020,文,1,2,3,3,1,1.92,1.9,2.0,1.89,2.1,1.9,2.16,1,40,320,6,60,1440,7,60,1386,3146.0,14,3,480,篮球,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
750,19,2020级,文,1,2,3,3,1,1.83,1.8,1.91,1.78,1.8,1.8,2.03,3,30,720,7,30,840,7,50,1155,2715.0,17,2,120,篮球,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
751,20,2020级,文,1,2,3,2,1,2.08,1.8,1.36,1.78,1.8,1.7,1.9,3,60,1440,7,30,840,6,30,594,2874.0,16,2,240,篮球，跑步,3,2,2,2,1,2,2,1,1,1,1,2,1,2,3,1,2,2,2,2,3,2,2,3,2,3,2,1,2,3,1,2,2,4,2,2,1,2,2,3,1,1,2,3,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2
752,19,2021,文,1,1,3,3,1,2.83,1.8,2.09,2.22,2.2,1.3,2.31,2,60,960,0,0,0,0,0,0,960.0,2,2,480,篮球，跑步,3,3,2,2,1,4,3,1,3,2,1,1,2,5,3,4,3,3,3,2,2,1,1,3,1,4,4,4,2,3,4,1,1,2,2,1,2,3,1,1,3,2,3,4,2,2,3,2,1,3,1,2,1,3,1,2,2,3,2,1,2,4
753,19,2021,管理,1,2,3,3,1,1.67,2.2,2.55,2.44,2.6,1.9,2.42,5,60,2400,1,39,156,7,90,2079,4635.0,13,3,360,篮球跑步游泳,3,2,3,3,3,1,2,2,2,2,2,3,1,1,1,3,3,4,3,2,5,3,2,2,3,3,3,3,2,2,2,3,3,4,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,4,3,1,2,3
755,19,大一,文,1,2,2,2,1,1.83,1.7,2.0,1.78,2.1,1.8,2.15,3,40,960,0,0,0,7,180,4158,5118.0,10,3,240,健身,5,2,2,1,2,2,2,2,4,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
758,18,2021级,文,1,1,3,3,1,2.33,2.4,2.27,2.78,2.9,2.6,2.73,3,30,720,2,90,720,5,20,330,1770.0,10,2,300,打篮球,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,3,2,3,4,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
759,18,大一,文,1,2,2,2,2,2.08,2.2,2.55,2.22,2.7,1.8,2.48,5,30,1200,7,60,1680,7,30,693,3573.0,19,3,300,跑步,4,3,2,1,2,2,3,2,2,2,2,1,2,1,2,1,2,2,4,2,3,2,1,1,2,4,3,3,3,1,5,2,4,4,2,2,2,2,3,2,2,3,4,3,4,4,3,3,2,4,2,3,1,2,1,2,2,3,4,3,2,4
762,19,大二,文,1,2,3,3,2,1.92,1.8,2.09,2.11,2.2,1.8,2.26,2,60,960,2,30,240,7,35,809,2008.5,11,2,180,篮球，跑步,4,2,2,1,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
763,18,2021级,工,1,2,3,3,2,2.33,1.9,2.27,2.44,1.7,2.3,2.42,2,30,480,7,30,840,7,60,1386,2706.0,16,2,480,跑步,3,3,3,2,2,2,3,2,3,3,1,1,2,2,2,2,3,2,3,3,3,2,2,2,2,3,1,3,3,3,4,1,2,2,3,2,3,3,1,1,3,2,2,3,3,3,3,3,4,3,4,1,2,2,2,1,2,3,3,3,3,2
764,19,2021级,文,1,2,3,3,1,2.33,2.3,2.18,2.22,2.5,2.2,2.52,4,40,1280,2,20,160,7,30,693,2133.0,13,2,480,跑步，篮球,4,3,2,2,2,1,3,2,2,2,2,3,2,2,3,1,2,3,2,2,5,3,2,2,2,3,3,3,2,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2
766,19,2020级,文,1,2,3,3,1,1.5,1.9,1.36,2.0,1.5,1.4,1.81,0,0,0,7,30,840,7,90,2079,2919.0,14,2,400,篮球,4,1,2,2,3,1,1,2,2,2,1,1,1,3,2,2,2,2,4,1,2,3,1,3,2,3,3,1,1,1,2,2,2,4,1,1,1,2,1,1,2,1,1,2,1,1,2,3,3,3,2,1,1,1,1,2,2,1,2,1,1,2
767,19,大一,管理,1,1,3,3,1,2.17,2.0,2.0,2.0,2.1,1.8,2.24,1,90,720,5,30,600,7,30,693,2013.0,13,2,480,篮球，跑步,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,3
768,18,2021级,文,1,1,3,3,1,2.25,2.3,2.09,1.89,2.4,2.1,2.4,3,60,1440,5,30,600,3,30,297,2337.0,11,2,300,篮球，跑步,3,2,2,2,2,2,2,3,2,2,1,3,2,2,3,3,2,3,2,2,3,3,2,3,3,2,3,2,3,2,3,2,2,4,3,3,2,2,2,3,2,2,3,3,3,2,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2
769,19,大一,管理,1,2,1,2,1,1.0,1.3,1.09,1.11,1.5,1.1,1.27,3,30,720,7,30,840,7,60,1386,2946.0,17,2,120,篮球,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1
770,20,大一,教育,1,2,3,3,1,2.0,2.2,1.82,2.0,1.7,1.8,2.19,2,60,960,1,40,160,7,60,1386,2506.0,10,2,600,篮球,5,2,3,2,1,2,2,2,3,2,2,2,2,2,5,2,2,4,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
772,21,大二,文,1,1,3,3,2,2.67,2.2,2.36,2.56,2.5,2.3,2.77,2,50,800,0,0,0,5,40,660,1460.0,7,2,200,跑步,5,3,4,1,3,4,3,3,4,3,2,2,2,2,3,3,4,3,3,2,3,2,3,3,3,3,3,3,2,3,2,1,2,3,3,3,3,2,3,3,3,3,3,2,3,3,4,3,1,3,2,1,3,3,3,3,3,2,3,3,3,3
773,18,2021,管理,1,2,2,3,1,1.17,1.7,1.27,1.44,1.4,1.2,1.56,1,120,960,2,120,960,7,60,1386,3306.0,10,3,600,篮球,5,1,1,2,1,1,1,2,2,1,1,1,2,1,3,2,3,3,3,1,3,2,1,2,2,2,1,1,2,3,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
774,18,大一,文,1,2,3,3,1,2.17,2.3,1.73,2.0,3.2,1.4,2.32,1,180,1440,5,15,300,7,30,693,2433.0,13,2,480,篮球,5,2,2,1,2,4,1,1,2,1,1,2,1,2,4,2,4,1,3,1,4,2,2,4,3,4,5,2,2,4,2,2,2,4,2,2,1,1,2,3,1,4,1,2,1,1,4,3,1,2,2,3,2,5,1,5,2,2,2,1,1,3
775,18,2021,管理,1,2,3,3,2,2.75,2.7,2.73,2.67,2.7,2.7,3.0,2,40,640,3,30,360,7,20,462,1462.0,12,2,900,篮球,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
