序号,年龄,年级,专业,性别,家庭所在地,家庭经济情况,学习成绩,对待体育活动的态度,认知,人际,情感,公正,节制,超越,积极心理品质得分,剧烈运动天数,剧烈运动单日分钟数,每周剧烈MET,适度运动天数,适度运动单日分钟数,每周适度MET,步行天数,步行单日分钟数,每周步行MET,总MET,总天数,"运动强度
1轻2中3强",工作日久坐分钟数,IPAQ_8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
1106,17.0,2021,工,1,1,3,3,2,2.5,2.4,2.55,2.67,2.3,3.0,2.87,0,0,0.0,2,30,240.0,2,30,198.0,438.0,4,1,300.0,跑步,4,3,3,2,2,2,2,3,3,4,2,2,2,2,3,3,3,3,3,4,4,4,2,4,3,4,3,3,3,3,3,2,2,4,3,4,4,3,1,4,2,2,3,3,3,3,4,3,3,3,2,2,3,2,2,2,3,3,3,3,3,3
1107,18.0,大一,工,1,2,3,3,2,2.75,2.7,2.73,2.67,2.7,2.7,3.0,3,30,720.0,7,30,840.0,0,0,0.0,1560.0,10,3,480.0,跑步,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1108,20.0,2020,工,1,1,4,2,1,2.25,1.7,2.09,1.78,2.1,2.0,2.18,3,40,960.0,1,60,240.0,7,60,1386.0,2586.0,11,3,480.0,排球训练,1,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,3
1109,20.0,2019,工,1,2,4,3,2,1.67,1.8,1.82,1.78,1.8,1.8,1.98,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,480.0,步行,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1110,19.0,2021,工,1,1,3,3,1,1.25,1.1,1.64,2.0,1.9,1.7,1.73,1,40,320.0,0,0,0.0,7,60,1386.0,1706.0,8,2,180.0,篮球，跑步,4,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1111,20.0,2020,工,1,1,2,2,2,2.0,1.9,1.45,2.0,1.9,2.0,2.06,0,0,0.0,2,30,240.0,7,40,924.0,1164.0,9,2,540.0,慢跑,3,2,2,2,3,2,3,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,3,1,2,3,2,3,2,1,1,2,1,2,3,2,2,2,2,2,3,2,1,3,1,2,3,2,3,3,2,2,1,2,2,2,2,2,3,3,3,2
1112,21.0,202,工,1,1,3,3,1,1.58,1.6,1.82,1.67,1.4,1.3,1.77,3,20,480.0,7,30,840.0,7,20,462.0,1782.0,17,3,300.0,羽毛球,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,1,2,1,2,1,2
1114,18.0,2021,理,2,2,3,3,2,2.33,2.4,2.0,2.33,2.2,2.4,2.52,0,0,0.0,7,30,840.0,7,30,693.0,1533.0,14,2,480.0,跑步打球,5,2,2,2,3,1,2,2,2,3,1,1,1,1,3,4,2,2,2,2,3,4,3,3,4,4,2,3,2,3,4,2,2,3,4,2,2,2,4,2,4,2,2,3,3,2,4,4,3,4,2,2,2,2,2,1,3,1,2,2,3,2
1115,19.0,2020,工,2,1,3,2,1,2.17,1.8,2.09,2.11,2.0,2.4,2.34,0,0,0.0,7,30,840.0,0,0,0.0,840.0,7,2,480.0,爬楼梯,3,2,2,2,2,4,3,3,2,2,1,2,3,2,2,2,2,2,3,3,3,2,1,2,2,3,2,2,3,2,3,2,3,3,2,2,2,2,2,2,4,2,2,3,3,1,3,2,2,3,2,2,2,2,2,2,2,3,2,3,4,2
1116,18.0,2021,工,1,2,3,2,1,1.75,1.6,1.82,1.78,1.8,1.8,1.97,7,60,3360.0,7,60,1680.0,7,60,1386.0,6426.0,21,3,720.0,打篮球 跑步,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1117,19.0,大一,文,2,2,2,2,1,1.75,1.8,1.82,1.89,2.1,1.8,2.06,4,30,960.0,5,30,600.0,7,30,693.0,2253.0,16,3,480.0,跑步,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1118,18.0,2021,理,1,2,3,3,1,2.5,2.5,2.09,2.89,2.8,2.8,2.81,0,0,0.0,7,20,560.0,7,10,231.0,791.0,14,2,150.0,散步,4,3,4,1,1,1,2,2,2,1,1,2,1,2,4,2,2,2,4,2,2,3,3,3,4,4,3,5,2,3,3,3,4,2,3,3,1,3,5,4,4,3,3,4,3,4,4,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3
1120,18.0,大一,管理,1,2,3,3,2,3.0,3.2,3.27,3.33,3.6,3.6,3.69,4,15,480.0,0,0,0.0,5,60,990.0,1470.0,9,2,600.0,跑步,4,2,5,2,2,2,4,2,4,4,2,2,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1121,20.0,2019,工,1,1,3,3,2,3.25,3.0,3.18,3.0,3.3,3.4,3.53,0,0,0.0,1,30,120.0,5,50,825.0,945.0,6,2,300.0,跑步跳绳,4,3,4,3,3,3,3,3,3,3,3,5,4,3,4,3,3,3,4,3,3,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,4,3,3,4,4,3,3,3,4,3,3,4,4
1122,20.0,2020,工,2,2,3,3,2,2.25,2.5,2.0,2.67,2.5,2.3,2.61,0,0,0.0,5,30,600.0,7,30,693.0,1293.0,12,2,480.0,乒乓球,5,3,3,3,1,1,3,1,3,3,3,1,1,1,3,1,1,1,3,1,5,1,1,3,5,5,1,1,5,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1123,19.0,2020,工,2,2,4,3,2,2.58,2.4,2.27,2.56,2.6,2.5,2.77,0,0,0.0,2,30,240.0,7,80,1848.0,2088.0,9,2,270.0,走路，整理房间,4,2,2,3,2,2,3,4,4,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,3,4,2,2,3,3,3,3,2,2,3,2,2,2,3,3,4,3,4,4,3,2,4,3,4,3,3,4,1,3,2,4,3,3,3,3,3,3
1125,19.0,2021级,文,1,2,3,3,2,2.67,2.5,2.73,2.67,2.7,2.7,2.94,0,0,0.0,5,60,1200.0,7,30,693.0,1893.0,12,2,480.0,爬楼梯,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1128,21.0,2019,工,1,2,3,2,1,0.92,0.9,0.91,0.89,0.9,0.9,1.02,4,60,1920.0,2,60,480.0,0,0,0.0,2400.0,6,3,480.0,跑步羽毛球乒乓球,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1129,18.0,大一,工,1,2,3,3,2,2.75,2.6,2.73,2.67,2.8,2.7,3.0,2,40,640.0,1,30,120.0,7,30,693.0,1453.0,10,2,480.0,慢跑,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
1130,20.0,2020,工,1,1,3,3,1,2.25,2.1,2.73,2.33,2.1,2.3,2.53,0,0,0.0,7,30,840.0,5,120,1980.0,2820.0,12,2,360.0,走路，爬楼,3,2,2,2,2,2,2,2,2,3,3,4,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3
1131,19.0,2021级,理,1,2,4,3,1,2.58,2.5,2.64,2.33,2.6,2.6,2.82,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,180.0,羽毛球,5,3,2,1,2,1,3,2,3,3,3,3,2,3,4,3,3,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,2,3,3,3,3
1133,18.0,2021,文,2,1,3,3,2,1.5,1.4,1.27,1.44,1.3,1.3,1.53,2,20,320.0,3,30,360.0,7,30,693.0,1373.0,12,2,480.0,散步,3,2,1,1,1,2,3,2,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,2,1,1,2,2,3,2,1,1,1,2,1,1,2,1,1,1,2,2,2,3,3,1,1,1,1,1,1,2,1,3,1,1,1,2,3,1
1134,19.0,2020,工,1,2,3,3,2,1.83,1.8,1.82,1.78,1.8,1.8,2.0,0,0,0.0,5,40,800.0,7,120,2772.0,3572.0,12,3,180.0,羽毛球,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1135,18.0,大一,文,2,2,3,3,2,1.42,1.6,1.64,1.78,2.1,1.9,1.89,5,20,800.0,7,20,560.0,6,40,792.0,2152.0,18,3,360.0,爬楼,3,1,1,2,3,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,3,3,1,3,1,1,2,1,1,1,3,3,3,5,3,1,2,1,1,2,4,1,1,3,1,1,3,2,3,1,3,1,1,3,3,1,3,1,2,1,3,5
1138,18.0,2021,工,1,2,2,2,1,1.92,1.4,1.55,1.56,2.1,1.2,1.82,5,60,2400.0,7,30,840.0,7,180,3123.897169601935,6363.897169601934,19,3,240.0,羽毛球,4,2,3,1,1,2,3,1,1,1,1,1,2,2,1,4,2,2,2,2,4,1,1,2,1,3,3,2,2,3,3,1,2,5,2,2,1,1,2,2,1,1,2,2,1,2,3,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1
1139,19.0,2020,理,1,2,3,1,1,1.67,1.7,1.91,1.67,2.2,2.0,1.95,3,30,720.0,3,30,360.0,7,30,693.0,1773.0,13,3,480.0,羽毛球,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,2,3,3,3,2,2,3,3,2,3,3,2,3,2,3,2
1141,18.0,大一,工,1,2,3,3,1,2.42,2.2,2.18,2.56,2.5,2.4,2.61,4,30,960.0,5,30,600.0,7,30,693.0,2253.0,16,3,480.0,羽毛球,3,3,2,2,2,4,1,3,4,1,1,3,2,1,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,1,2,3,3,3,5,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,3,3
1143,18.0,2021,管理,1,1,2,2,1,1.08,1.5,1.55,1.56,1.8,1.4,1.68,4,30,960.0,3,30,360.0,7,30,693.0,2013.0,14,3,480.0,锻炼，拥有一个好身体,3,2,2,1,2,1,2,2,2,3,2,3,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,3,4,1,1,1,1,2,2,2,1,1,1,1,3,3,1,1,1,1,3,1,2,2,1,1,1,1,2,3,1
1144,19.0,大一,文,2,2,3,3,3,2.25,2.6,1.36,1.89,1.7,2.0,2.21,0,0,0.0,5,10,200.0,5,30,495.0,695.0,10,2,480.0,跳舞 走路,3,3,4,3,3,2,2,2,3,2,1,2,1,2,3,1,2,1,3,1,3,3,3,2,3,3,3,1,2,4,3,3,1,3,2,3,1,1,3,3,2,1,3,2,1,2,4,4,2,2,1,2,1,2,1,1,3,1,2,2,3,1
1145,18.0,2021,文,2,2,3,3,2,2.17,2.4,1.73,2.44,2.4,1.9,2.45,0,0,0.0,7,30,840.0,7,30,693.0,1533.0,14,2,480.0,爬楼梯,4,2,4,2,1,2,2,3,3,2,1,1,2,2,3,2,2,3,2,3,4,3,2,3,4,4,2,2,2,3,3,3,2,4,3,2,2,2,3,3,2,1,3,3,2,3,4,4,1,1,2,3,3,3,2,2,3,2,2,1,1,2
1147,18.0,大一,管理,2,1,3,3,2,2.83,2.6,2.64,2.78,2.9,2.5,3.0,0,0,0.0,0,0,0.0,5,120,1980.0,1980.0,5,2,480.0,步行,4,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,4,3,1,4,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3
1149,17.0,2021级,管理,2,1,3,3,1,2.42,2.3,2.36,2.67,2.7,2.4,2.73,1,90,720.0,0,0,0.0,5,30,495.0,1215.0,6,2,480.0,羽毛球，散步,4,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,3,2,4,2,4,3,2,3,2,4,3,3,2,2,4,2,3,4,2,2,2,2,3,3,4,3,4,4,3,2,4,4,4,3,3,2,2,3,2,3,3,2,2,2,2,2
1151,18.0,2021级,工,1,1,3,3,2,2.75,2.2,3.09,2.67,2.0,3.4,2.95,5,30,1200.0,6,30,720.0,7,60,1386.0,3306.0,18,3,480.0,跑步,5,1,3,1,1,2,2,1,4,1,1,1,2,3,3,5,3,3,4,2,2,4,5,3,4,4,1,3,3,3,5,1,2,3,3,1,4,4,1,4,5,1,3,3,4,5,5,3,3,5,1,3,5,3,1,1,2,5,4,5,5,3
1152,18.0,大一,工,1,2,2,3,1,2.33,2.3,2.09,2.33,2.6,2.2,2.53,2,120,1920.0,5,120,2098.4983666365115,7,60,1386.0,5404.4983666365115,14,3,360.0,羽毛球,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,4,3,2,3,2,3,3,3,2,3,3,3,3,3,3,2,1,2,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,3
1153,19.0,2021,工,2,1,4,3,2,2.58,2.2,2.73,2.33,2.1,2.5,2.71,0,0,0.0,5,30,600.0,7,30,693.0,1293.0,12,2,480.0,走路,4,2,2,1,1,2,2,2,2,4,3,4,4,4,4,3,3,2,3,2,3,3,3,3,2,4,3,1,4,3,4,2,2,4,4,1,2,2,2,3,3,1,2,3,3,2,4,3,3,3,2,4,2,2,2,2,2,4,2,4,4,2
1154,20.0,2020,工,1,1,4,2,1,1.83,1.7,2.0,2.22,2.3,1.7,2.13,0,0,0.0,7,90,2098.4983666365115,7,90,2079.0,4177.4983666365115,14,3,420.0,乒乓球,3,3,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,2,2,2,2,3,2,3,2,5,2,4,2,2,2,3
1155,18.0,2021,管理,1,2,2,3,1,2.5,2.3,2.73,2.67,2.7,2.7,2.9,4,60,1920.0,7,60,1680.0,7,60,1386.0,4986.0,18,3,300.0,羽毛球,4,2,3,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1157,18.0,2021,文,2,2,3,3,2,2.08,2.0,2.0,1.89,2.0,1.8,2.23,0,0,0.0,0,0,0.0,7,40,924.0,924.0,7,2,480.0,跑步,4,2,3,1,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,3,2,2,2,2
1158,21.0,2019,工,2,1,3,4,2,2.08,2.0,1.91,2.0,2.4,1.9,2.27,2,40,640.0,2,30,240.0,7,30,693.0,1573.0,11,2,480.0,跳绳，跑步,4,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,2,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,5,3,3,3,2,2,2,2,2
1159,18.0,2021,工,1,2,2,2,1,1.17,1.3,1.45,1.33,1.1,1.7,1.5,3,40,960.0,3,40,480.0,4,30,396.0,1836.0,10,3,240.0,羽毛球,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,2,3,3,3,3,1,3,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1
1160,18.0,大一,管理,1,2,3,3,1,2.42,2.7,2.64,3.11,2.9,2.6,2.98,5,30,1200.0,5,30,600.0,0,0,0.0,1800.0,10,3,480.0,走路,4,3,3,2,2,1,2,2,3,3,2,1,2,2,3,3,4,4,3,2,3,2,2,3,2,3,4,4,4,4,3,4,4,4,2,2,2,4,2,2,4,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2
1161,20.0,大二,工,1,2,3,3,2,2.75,2.8,2.82,2.67,2.9,2.7,3.1,3,30,720.0,3,30,360.0,7,60,1386.0,2466.0,13,3,480.0,跑步,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1162,18.0,2021,工,1,2,2,1,1,1.17,1.1,1.55,1.33,1.3,1.6,1.44,5,30,1200.0,2,50,400.0,7,30,693.0,2293.0,14,3,300.0,打羽毛球,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,3,2,2,2,4,1,1,1,1,1,2,1,4,1,2,1,1,2,1,2,1,1,1,1,1,1
1163,19.0,21级,文,2,1,3,3,3,2.92,2.7,1.91,2.22,2.7,2.7,2.81,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,480.0,走路,4,4,2,3,4,2,2,3,2,4,2,2,2,1,3,2,2,2,2,3,4,4,4,4,2,4,3,2,2,4,4,2,1,4,2,4,2,2,3,2,4,2,4,4,2,4,2,4,4,4,2,3,2,3,2,4,4,2,2,2,2,2
1164,20.0,2020级,工,2,2,4,4,2,2.08,2.5,2.91,2.67,2.9,2.7,2.89,0,0,0.0,0,0,0.0,7,60,1386.0,1386.0,7,2,480.0,走路,4,2,3,2,2,2,2,2,2,4,2,2,2,2,3,4,4,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,1,3,3,3,3,3,3,1,4,4,2,5,4,2,2,2,4,4,2,2
1165,19.0,2021,工,1,1,3,2,1,1.08,1.1,0.91,1.56,1.5,1.5,1.39,2,30,480.0,2,60,480.0,4,60,792.0,1752.0,8,2,60.0,跑步,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,3,1,3,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,3
1167,18.0,2021,管理,1,2,3,2,1,2.42,2.0,2.0,2.0,2.1,1.9,2.35,4,30,960.0,3,20,240.0,7,60,1386.0,2586.0,14,3,480.0,跑步,3,3,3,2,3,1,3,3,2,3,3,3,3,3,1,3,3,1,1,1,3,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,3,3,1,1,1,3,1
1168,17.0,2021,文,2,1,3,3,1,1.42,1.2,1.36,1.44,1.7,0.9,1.58,3,30,720.0,3,60,720.0,7,80,1848.0,3288.0,13,3,80.0,跑步,3,1,4,2,1,1,3,1,3,3,1,1,1,1,1,3,1,1,3,1,3,1,1,1,2,4,1,2,1,1,1,2,4,3,3,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
1170,19.0,大一,文,2,2,3,3,2,1.92,2.0,2.0,1.89,2.0,2.0,2.19,4,30,960.0,0,0,0.0,7,30,693.0,1653.0,11,3,420.0,徒步,4,1,2,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,2,1,3,2,1,3,2,4,2,2,3,2,4,2,3,3,2,2,2,2,1,2,3,3,2,3,2,2,3,2,2,3,1,2,2,3,1,1,2,1,2,3,3,2
1171,17.0,21,文,2,2,3,1,3,0.92,1.0,1.91,1.78,1.9,1.5,1.66,0,0,0.0,3,60,720.0,7,90,2079.0,2799.0,10,2,480.0,跑步 打网球,3,1,1,1,1,1,1,1,1,4,2,3,1,1,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4
1172,18.0,大一,工,1,1,3,3,3,2.25,2.6,2.55,2.67,2.0,2.6,2.76,0,0,0.0,0,0,0.0,7,60,1386.0,1386.0,7,2,848.9282103875844,走路,4,2,2,2,2,3,2,2,3,5,1,1,4,3,4,4,4,4,4,3,3,3,2,2,2,4,3,2,4,2,3,2,2,4,4,2,2,2,2,2,2,1,1,3,1,4,5,3,2,3,2,2,2,3,1,2,2,5,5,5,5,1
1173,19.0,2020,理,1,1,4,4,2,2.83,2.7,2.73,2.67,2.9,2.7,3.08,2,30,480.0,0,0,0.0,7,30,693.0,1173.0,9,2,480.0,跑步,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3
1175,19.0,2021级,文,2,1,3,3,2,2.75,2.3,2.45,2.89,2.6,2.6,2.87,0,0,0.0,0,0,0.0,7,30,693.0,693.0,7,2,480.0,爬楼,3,3,4,1,2,3,3,3,3,2,1,1,2,3,3,4,3,2,4,1,3,4,2,3,3,4,3,2,3,3,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,2,3,2,3,3,3,4
1176,19.0,2020,法,2,2,3,2,2,2.42,2.3,1.55,1.78,2.0,2.0,2.27,0,0,0.0,1,10,40.0,5,60,990.0,1030.0,6,2,600.0,无,3,3,3,3,3,4,2,2,3,2,1,1,3,2,2,3,1,3,3,2,1,3,3,3,4,2,3,3,3,4,2,2,2,2,1,2,2,2,1,2,3,3,3,2,1,1,1,2,3,2,2,2,1,1,1,2,2,3,1,2,2,5
1177,18.0,大一,管理,2,2,3,3,2,1.42,1.0,1.27,1.33,1.2,1.2,1.5,4,30,960.0,7,30,840.0,7,60,1386.0,3186.0,18,3,300.0,羽毛球,4,1,3,1,1,3,3,2,3,1,1,2,3,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,3,1
1178,17.0,2021级,文,2,1,3,3,3,2.5,3.2,2.55,2.78,3.1,1.7,2.98,0,0,0.0,5,20,400.0,4,30,396.0,796.0,9,2,480.0,爬楼,4,4,4,4,4,2,4,4,4,4,2,2,2,2,1,2,4,4,3,1,5,1,1,3,4,3,5,2,2,4,4,4,4,5,3,5,1,2,4,2,2,2,4,2,4,4,5,4,1,1,2,2,1,5,2,4,4,2,3,2,2,2
1179,18.0,2021,工,1,2,2,3,2,1.83,2.6,1.36,2.11,2.2,1.6,2.13,0,0,0.0,1,60,240.0,7,60,1386.0,1626.0,8,2,480.0,羽毛球，走路,4,2,3,2,3,2,2,1,2,1,1,1,1,2,2,1,1,2,3,1,2,2,1,2,3,3,3,3,4,2,3,3,3,3,3,2,1,1,2,1,3,3,2,2,1,3,4,3,2,2,2,2,1,2,2,3,2,1,2,2,2,2
1181,17.0,2021,管理,2,2,2,3,2,2.42,1.9,1.64,1.89,1.7,2.4,2.26,1,40,320.0,0,0,0.0,0,0,0.0,320.0,1,1,480.0,跑步,4,3,4,2,2,4,3,2,2,3,1,1,1,3,3,2,2,2,3,1,1,3,2,2,1,2,1,2,3,2,3,2,2,3,4,4,2,1,1,2,4,3,1,3,1,3,3,2,3,2,2,1,1,2,2,2,2,2,2,3,3,2
1182,18.0,2021,管理,2,1,4,3,2,2.08,2.5,2.36,2.56,2.0,2.2,2.5,2,40,640.0,3,20,240.0,7,20,462.0,1342.0,12,2,480.0,跑步,4,2,2,2,1,1,3,2,2,3,1,1,1,3,4,2,2,1,2,1,1,3,1,3,3,5,4,2,3,3,2,1,4,3,2,1,2,3,4,2,3,1,2,3,5,2,5,5,3,2,1,3,2,3,3,1,3,5,2,3,4,2
1183,18.0,20,理,1,1,3,3,1,0.92,0.9,0.91,0.89,0.9,0.9,1.0,3,10,240.0,3,10,120.0,3,40,396.0,756.0,9,2,40.0,跑步,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1184,19.0,2020,理,1,1,3,2,2,1.83,1.8,2.09,2.0,1.9,2.0,2.16,0,0,0.0,4,30,480.0,7,30,693.0,1173.0,11,2,480.0,跑步,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
1185,18.0,大一,文,1,2,3,3,1,2.58,2.6,3.27,2.33,3.4,3.0,3.15,3,180,3606.007256568295,3,180,2098.4983666365115,7,10,231.0,5935.505623204806,13,3,480.0,篮球,4,2,1,3,2,2,2,4,2,4,2,2,2,3,2,4,4,4,2,4,4,4,2,3,4,2,4,4,2,4,2,4,4,5,4,2,5,5,2,2,3,4,2,3,3,2,1,3,4,4,2,2,4,4,2,5,3,5,5,3,4,4
